,id,left,top,right,bottom,row_index,col_index,Tract_ID_c,Tract_name,Group_name,Name_count,Name_other,Includes_c,Includes2_,Type_count,Subtype_co,SiteStatus,Latitude_c,Longitude_,Country_co,State_Prov,Age_range_,Comm_major,Tonnage_Mt,Cu_pct_cou,Co_pct_cou,Con_Cu_t_c,Comments_c,HostRocks_,Unit_count,Footwall_c,Hangwall_c,Mineralogy,Ref_Short_,Tctnic_set,Complex_co,deposit_ct,Name,n,distance_to_deposit,feature_x,feature_y,nearest_x,nearest_y,Tract_ID,n_2,distance_to_tract_boundary,feature_x_,feature_y_,nearest_x_,nearest_y_,centroid_x,centroid_y,deposit_present,log_distance_to_deposit
315,6051.0,590140.0118,8682299.9807,595140.0118,8677299.9807,36.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kipapila,1.0,6680.5471407878895,595140.0118,8677299.9807,598221.021857564,8671372.326262916,2.0,1.0,0.0,590227.7746144203,8682221.660904963,590227.7746144203,8682221.660904963,592221.812947,8679142.302075,0,8.8071048476161
316,6051.0,590140.0118,8682299.9807,595140.0118,8677299.9807,36.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kipapila,1.0,6680.5471407878895,595140.0118,8677299.9807,598221.021857564,8671372.326262916,5.0,2.0,0.0,593746.1729780547,8679077.440938324,593746.1729780547,8679077.440938324,592221.812947,8679142.302075,0,8.8071048476161
317,6052.0,590140.0118,8677299.9807,595140.0118,8672299.9807,37.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kipapila,1.0,3217.633560468276,595140.0118,8672299.9807,598221.021857564,8671372.326262916,5.0,1.0,0.0,592337.1509804036,8677299.9807,592337.1509804036,8677299.9807,592640.0118,8674799.9807,0,8.076712188369203
318,6053.0,590140.0118,8672299.9807,595140.0118,8667299.9807,38.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kipapila,1.0,3081.0100575640095,595140.0118,8671372.326262916,598221.021857564,8671372.326262916,2.0,1.0,0.0,590140.0118,8669896.181248264,590140.0118,8669896.181248264,592640.0118,8669799.9807,0,8.033337279198555
319,6054.0,590140.0118,8667299.9807,595140.0118,8662299.9807,39.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kipapila,1.0,5106.527328685733,595140.0118,8667299.9807,598221.021857564,8671372.326262916,2.0,1.0,0.0,593760.0326537658,8664787.021510374,593760.0326537658,8664787.021510374,592314.214725,8665371.016048,0,8.53847067737462
320,6054.0,590140.0118,8667299.9807,595140.0118,8662299.9807,39.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kipapila,1.0,5106.527328685733,595140.0118,8667299.9807,598221.021857564,8671372.326262916,5.0,2.0,0.0,593895.7846269243,8664800.862505559,593895.7846269243,8664800.862505559,592314.214725,8665371.016048,0,8.53847067737462
321,6057.0,590140.0118,8652299.9807,595140.0118,8647299.9807,42.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kinsenda,1.0,10296.354078359023,595140.0118,8647299.9807,605005.6453916699,8644353.08722689,4.0,1.0,0.0,591135.064571686,8649072.198298942,591135.064571686,8649072.198298942,592263.534633,8647970.546656,0,9.23964225562076
322,6057.0,590140.0118,8652299.9807,595140.0118,8647299.9807,42.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kinsenda,1.0,10296.354078359023,595140.0118,8647299.9807,605005.6453916699,8644353.08722689,5.0,2.0,0.0,590528.4408433263,8649201.963619368,590528.4408433263,8649201.963619368,592263.534633,8647970.546656,0,9.23964225562076
323,6058.0,590140.0118,8647299.9807,595140.0118,8642299.9807,43.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Konkola-Musoshi,1.0,7900.130537174544,590140.0118,8642299.9807,586814.3487783849,8635133.947768798,4.0,1.0,0.0,593683.7939059405,8642319.965877168,593683.7939059405,8642319.965877168,592787.370513,8645656.23584,0,8.974761134187892
324,6058.0,590140.0118,8647299.9807,595140.0118,8642299.9807,43.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Konkola-Musoshi,1.0,7900.130537174544,590140.0118,8642299.9807,586814.3487783849,8635133.947768798,5.0,2.0,0.0,591307.0575629863,8642525.135241775,591307.0575629863,8642525.135241775,592787.370513,8645656.23584,0,8.974761134187892
325,6059.0,590140.0118,8642299.9807,595140.0118,8637299.9807,44.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Konkola-Musoshi,1.0,3968.845322305485,590140.0118,8637299.9807,586814.3487783849,8635133.947768798,4.0,1.0,0.0,593193.3061169916,8638461.81237226,593193.3061169916,8638461.81237226,592426.272965,8640099.184774,0,8.286482411286315
326,6059.0,590140.0118,8642299.9807,595140.0118,8637299.9807,44.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Konkola-Musoshi,1.0,3968.845322305485,590140.0118,8637299.9807,586814.3487783849,8635133.947768798,5.0,2.0,0.0,594274.9008304636,8638890.893478919,594274.9008304636,8638890.893478919,592426.272965,8640099.184774,0,8.286482411286315
327,6060.0,590140.0118,8637299.9807,595140.0118,8632299.9807,45.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Konkola-Musoshi,1.0,3325.6630216151243,590140.0118,8635133.947768798,586814.3487783849,8635133.947768798,4.0,1.0,0.0,593832.2309826604,8632537.009208765,593832.2309826604,8632537.009208765,592439.365776,8634573.561381,0,8.109724984929922
328,6060.0,590140.0118,8637299.9807,595140.0118,8632299.9807,45.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Konkola-Musoshi,1.0,3325.6630216151243,590140.0118,8635133.947768798,586814.3487783849,8635133.947768798,5.0,2.0,0.0,594244.8175589687,8632389.76668363,594244.8175589687,8632389.76668363,592439.365776,8634573.561381,0,8.109724984929922
329,6061.0,590140.0118,8632299.9807,595140.0118,8627299.9807,46.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Fitwaola,1.0,577.9815975852543,595140.0118,8628116.502432436,595717.9933975852,8628116.502432436,4.0,1.0,0.0,592206.1152303524,8631476.766574586,592206.1152303524,8631476.766574586,591962.45387,8629325.299367,0,6.3612706939681685
330,6061.0,590140.0118,8632299.9807,595140.0118,8627299.9807,46.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Fitwaola,1.0,577.9815975852543,595140.0118,8628116.502432436,595717.9933975852,8628116.502432436,5.0,2.0,0.0,595048.7269293704,8632158.67001378,595048.7269293704,8632158.67001378,591962.45387,8629325.299367,0,6.3612706939681685
331,6062.0,590140.0118,8627299.9807,595140.0118,8622299.9807,47.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Fitwaola,1.0,1000.3851591688338,595140.0118,8627299.9807,595717.9933975852,8628116.502432436,4.0,1.0,0.0,594078.0980890521,8625361.872941818,594078.0980890521,8625361.872941818,592427.551515,8624875.168041,0,6.909139479702976
332,6062.0,590140.0118,8627299.9807,595140.0118,8622299.9807,47.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Fitwaola,1.0,1000.3851591688338,595140.0118,8627299.9807,595717.9933975852,8628116.502432436,5.0,2.0,0.0,595133.3648666799,8624943.5976597,595133.3648666799,8624943.5976597,592427.551515,8624875.168041,0,6.909139479702976
333,6063.0,590140.0118,8622299.9807,595140.0118,8617299.9807,48.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Chingola-Nchanga,1.0,1834.4175956528636,591992.5418527535,8617299.9807,591992.5418527535,8615465.563104346,4.0,1.0,0.0,594985.5254119656,8622083.533565268,594985.5254119656,8622083.533565268,592710.801967,8619901.079554,0,7.515027307160832
334,6063.0,590140.0118,8622299.9807,595140.0118,8617299.9807,48.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Chingola-Nchanga,1.0,1834.4175956528636,591992.5418527535,8617299.9807,591992.5418527535,8615465.563104346,5.0,2.0,0.0,594963.9277618924,8622215.900991356,594963.9277618924,8622215.900991356,592710.801967,8619901.079554,0,7.515027307160832
335,6064.0,590140.0118,8617299.9807,595140.0118,8612299.9807,49.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chingola-Nchanga,1.0,0.0,591992.5418527535,8615465.563104346,591992.5418527535,8615465.563104346,4.0,1.0,0.0,594514.4741816447,8616310.34929846,594514.4741816447,8616310.34929846,591991.068946,8615399.532731,1,0.0
336,6064.0,590140.0118,8617299.9807,595140.0118,8612299.9807,49.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chingola-Nchanga,1.0,0.0,591992.5418527535,8615465.563104346,591992.5418527535,8615465.563104346,5.0,2.0,0.0,595035.0277829637,8616343.078857409,595035.0277829637,8616343.078857409,591991.068946,8615399.532731,1,0.0
337,6065.0,590140.0118,8612299.9807,595140.0118,8607299.9807,50.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Chiwempala,1.0,1262.0908915852688,590140.0118,8608809.36969624,589225.5122146906,8609679.176529448,4.0,1.0,0.0,590502.947298803,8612011.324536454,590502.947298803,8612011.324536454,590616.550249,8608116.53194,0,7.141317084595089
338,6065.0,590140.0118,8612299.9807,595140.0118,8607299.9807,50.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Chiwempala,1.0,1262.0908915852688,590140.0118,8608809.36969624,589225.5122146906,8609679.176529448,5.0,2.0,0.0,590595.3343387576,8612263.432460612,590595.3343387576,8612263.432460612,590616.550249,8608116.53194,0,7.141317084595089
339,6066.0,590140.0118,8607299.9807,595140.0118,8602299.9807,51.0,62.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Mimbula,1.0,0.0,593519.6920660939,8604002.962172419,593519.6920660939,8604002.962172419,4.0,1.0,0.0,592155.037075874,8606862.200345686,592155.037075874,8606862.200345686,592065.774714,8604865.559691,1,0.0
340,6066.0,590140.0118,8607299.9807,595140.0118,8602299.9807,51.0,62.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Mimbula,1.0,0.0,593519.6920660939,8604002.962172419,593519.6920660939,8604002.962172419,5.0,2.0,0.0,591898.9170980116,8607099.038113283,591898.9170980116,8607099.038113283,592065.774714,8604865.559691,1,0.0
341,6066.0,590140.0118,8607299.9807,595140.0118,8602299.9807,51.0,62.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Chabwanyama,2.0,0.0,592081.4062808346,8605943.067598863,592081.4062808346,8605943.067598863,4.0,1.0,0.0,592155.037075874,8606862.200345686,592155.037075874,8606862.200345686,592065.774714,8604865.559691,1,0.0
342,6066.0,590140.0118,8607299.9807,595140.0118,8602299.9807,51.0,62.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Chabwanyama,2.0,0.0,592081.4062808346,8605943.067598863,592081.4062808346,8605943.067598863,5.0,2.0,0.0,591898.9170980116,8607099.038113283,591898.9170980116,8607099.038113283,592065.774714,8604865.559691,1,0.0
343,6067.0,590140.0118,8602299.9807,595140.0118,8597299.9807,52.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fitula,1.0,0.0,594658.719662728,8600316.346370915,594658.719662728,8600316.346370915,4.0,1.0,0.0,594791.5622198692,8600941.984238809,594791.5622198692,8600941.984238809,593397.27917,8600292.187913,1,0.0
344,6067.0,590140.0118,8602299.9807,595140.0118,8597299.9807,52.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fitula,1.0,0.0,594658.719662728,8600316.346370915,594658.719662728,8600316.346370915,5.0,2.0,0.0,594472.8145964473,8601632.501222204,594472.8145964473,8601632.501222204,593397.27917,8600292.187913,1,0.0
345,6068.0,590140.0118,8597299.9807,595140.0118,8592299.9807,53.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Fitula,1.0,5360.872436332112,592144.4356766314,8595581.652155248,594658.719662728,8600316.346370915,5.0,1.0,0.0,590521.6265854741,8596410.110781545,590521.6265854741,8596410.110781545,592207.963807,8594893.634567,0,8.587068528198124
346,6069.0,590140.0118,8592299.9807,595140.0118,8587299.9807,54.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Fitula,1.0,8923.891308509686,590737.7864171563,8592299.9807,594658.719662728,8600316.346370915,5.0,1.0,0.0,591003.0310849955,8592035.687745664,591003.0310849955,8592035.687745664,590659.33625,8589228.99855,0,9.096599428255441
347,6070.0,590140.0118,8587299.9807,595140.0118,8582299.9807,55.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kabula,1.0,12126.90238989517,593005.8319927433,8582299.9807,593005.8319927433,8570173.078310104,5.0,1.0,0.0,592189.7981715758,8586897.448416889,592189.7981715758,8586897.448416889,592106.487968,8584352.410671,0,9.40326405952318
348,6071.0,590140.0118,8582299.9807,595140.0118,8577299.9807,56.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kabula,1.0,7126.90238989517,593005.8319927433,8577299.9807,593005.8319927433,8570173.078310104,5.0,1.0,395.3333846013993,590858.1860885492,8577299.9807,590858.1860885492,8576904.647315398,592640.0118,8579799.9807,0,8.871772275158898
349,6072.0,590140.0118,8577299.9807,595140.0118,8572299.9807,57.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kabula,1.0,2248.9461680578784,593736.6158805519,8572299.9807,593005.8319927433,8570173.078310104,5.0,1.0,0.0,593816.0372085554,8573385.487699183,593816.0372085554,8573385.487699183,593767.658572,8575425.905463,0,7.718661569604642
350,6073.0,590140.0118,8572299.9807,595140.0118,8567299.9807,58.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kabula,1.0,0.0,593005.8319927433,8570173.078310104,593005.8319927433,8570173.078310104,5.0,1.0,0.0,593120.7160396542,8571387.903955635,593120.7160396542,8571387.903955635,593660.571401,8569356.360793,1,0.0
351,6074.0,590140.0118,8567299.9807,595140.0118,8562299.9807,59.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kabula,1.0,2873.0976101048286,593005.8319927433,8567299.9807,593005.8319927433,8570173.078310104,5.0,1.0,0.0,590215.1286959194,8566868.15248294,590215.1286959194,8566868.15248294,592647.574222,8564792.835747,0,7.963494029216316
352,6075.0,590140.0118,8562299.9807,595140.0118,8557299.9807,60.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kabula,1.0,7873.097610104829,593005.8319927433,8562299.9807,593005.8319927433,8570173.078310104,5.0,1.0,0.0,594874.4542376308,8558714.44849974,594874.4542376308,8558714.44849974,592621.169537,8560331.027822,0,8.971333867934954
353,6076.0,590140.0118,8557299.9807,595140.0118,8552299.9807,61.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kabula,1.0,13156.98926353349,590287.4272396853,8557299.9807,593005.8319927433,8570173.078310104,5.0,1.0,0.0,590506.3964898295,8557056.397677666,590506.3964898295,8557056.397677666,592099.416262,8554048.316938,0,9.484784401680683
354,6077.0,590140.0118,8552299.9807,595140.0118,8547299.9807,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kabula,1.0,17873.09761010483,593005.8319927433,8552299.9807,593005.8319927433,8570173.078310104,5.0,1.0,781.1695621744785,595140.0118,8552299.9807,595668.2821782359,8552875.442507895,592640.0118,8549799.9807,0,9.791107882937103
355,6078.0,590140.0118,8547299.9807,595140.0118,8542299.9807,63.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Kabula,1.0,22873.09761010483,593005.8319927433,8547299.9807,593005.8319927433,8570173.078310104,5.0,1.0,0.0,594708.7197485283,8545612.894741993,594708.7197485283,8545612.894741993,592246.194181,8545036.141257,0,10.037760440627013
